text,sensitive_data_level
"Xã Nghĩa Thắng, Huyện Đắk R'Lấp, Tỉnh Đắk Nông",3
"Xã Đạo Nghĩa, Huyện Đắk R'Lấp, Tỉnh Đắk Nông",3
"Xã Đắk Sin, Huyện Đắk R'Lấp, Tỉnh Đắk Nông",3
"Xã Hưng Bình, Huyện Đắk R'Lấp, Tỉnh Đắk Nông",3
"Xã Đắk Ru, Huyện Đắk R'Lấp, Tỉnh Đắk Nông",3
"Xã Nhân Đạo, Huyện Đắk R'Lấp, Tỉnh Đắk Nông",3
"Xã Quảng Trực, Huyện Tuy Đức, Tỉnh Đắk Nông",3
"Xã Đắk Búk So, Huyện Tuy Đức, Tỉnh Đắk Nông",3
"Xã Quảng Tâm, Huyện Tuy Đức, Tỉnh Đắk Nông",3
"Xã Đắk R'Tíh, Huyện Tuy Đức, Tỉnh Đắk Nông",3
"Xã Đắk Ngo, Huyện Tuy Đức, Tỉnh Đắk Nông",3
"Xã Quảng Tân, Huyện Tuy Đức, Tỉnh Đắk Nông",3
"Phường 7, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Phường 8, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Phường 12, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Phường 9, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Phường 2, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Phường 1, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Phường 6, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Phường 5, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Phường 4, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Phường 10, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Phường 11, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Phường 3, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Xã Xuân Thọ, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Xã Tà Nung, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Xã Trạm Hành, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Xã Xuân Trường, Thành phố Đà Lạt, Tỉnh Lâm Đồng",3
"Phường Lộc Phát, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",3
"Phường Lộc Tiến, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",3
"Phường 2, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",3
"Phường 1, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",3
"Phường B'lao, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",3
"Phường Lộc Sơn, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",3
"Xã Đạm Bri, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",3
"Xã Lộc Thanh, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",3
"Xã Lộc Nga, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",3
"Xã Lộc Châu, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",3
"Xã Đại Lào, Thành phố Bảo Lộc, Tỉnh Lâm Đồng",3
"Xã Đạ Tông, Huyện Đam Rông, Tỉnh Lâm Đồng",3
"Xã Đạ Long, Huyện Đam Rông, Tỉnh Lâm Đồng",3
"Xã Đạ M' Rong, Huyện Đam Rông, Tỉnh Lâm Đồng",3
"Xã Liêng Srônh, Huyện Đam Rông, Tỉnh Lâm Đồng",3
"Xã Đạ Rsal, Huyện Đam Rông, Tỉnh Lâm Đồng",3
"Xã Rô Men, Huyện Đam Rông, Tỉnh Lâm Đồng",3
"Xã Phi Liêng, Huyện Đam Rông, Tỉnh Lâm Đồng",3
"Xã Đạ K' Nàng, Huyện Đam Rông, Tỉnh Lâm Đồng",3
"Thị trấn Lạc Dương, Huyện Lạc Dương, Tỉnh Lâm Đồng",3
"Xã Đạ Chais, Huyện Lạc Dương, Tỉnh Lâm Đồng",3
"Xã Đạ Nhim, Huyện Lạc Dương, Tỉnh Lâm Đồng",3
"Xã Đưng KNớ, Huyện Lạc Dương, Tỉnh Lâm Đồng",3
"Xã Lát, Huyện Lạc Dương, Tỉnh Lâm Đồng",3
"Xã Đạ Sar, Huyện Lạc Dương, Tỉnh Lâm Đồng",3
"Thị trấn Nam Ban, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Thị trấn Đinh Văn, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Xã Phú Sơn, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Xã Phi Tô, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Xã Mê Linh, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Xã Đạ Đờn, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Xã Phúc Thọ, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Xã Đông Thanh, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Xã Gia Lâm, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Xã Tân Thanh, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Xã Tân Văn, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Xã Hoài Đức, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Xã Tân Hà, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Xã Liên Hà, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Xã Đan Phượng, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Xã Nam Hà, Huyện Lâm Hà, Tỉnh Lâm Đồng",3
"Thị trấn D'Ran, Huyện Đơn Dương, Tỉnh Lâm Đồng",3
"Thị trấn Thạnh Mỹ, Huyện Đơn Dương, Tỉnh Lâm Đồng",3
"Xã Lạc Xuân, Huyện Đơn Dương, Tỉnh Lâm Đồng",3
"Xã Đạ Ròn, Huyện Đơn Dương, Tỉnh Lâm Đồng",3
"Xã Lạc Lâm, Huyện Đơn Dương, Tỉnh Lâm Đồng",3
"Xã Ka Đô, Huyện Đơn Dương, Tỉnh Lâm Đồng",3
"Xã Quảng Lập, Huyện Đơn Dương, Tỉnh Lâm Đồng",3
"Xã Ka Đơn, Huyện Đơn Dương, Tỉnh Lâm Đồng",3
"Xã Tu Tra, Huyện Đơn Dương, Tỉnh Lâm Đồng",3
"Xã Pró, Huyện Đơn Dương, Tỉnh Lâm Đồng",3
"Thị trấn Liên Nghĩa, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Xã Hiệp An, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Xã Liên Hiệp, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Xã Hiệp Thạnh, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Xã Bình Thạnh, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Xã N'Thol Hạ, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Xã Tân Hội, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Xã Tân Thành, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Xã Phú Hội, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Xã Ninh Gia, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Xã Tà Năng, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Xã Đa Quyn, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Xã Tà Hine, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Xã Đà Loan, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Xã Ninh Loan, Huyện Đức Trọng, Tỉnh Lâm Đồng",3
"Thị trấn Di Linh, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Đinh Trang Thượng, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Tân Thượng, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Tân Lâm, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Tân Châu, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Tân Nghĩa, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Gia Hiệp, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Đinh Lạc, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Tam Bố, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Đinh Trang Hòa, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Liên Đầm, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Gung Ré, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Bảo Thuận, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Hòa Ninh, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Hòa Trung, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Hòa Nam, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Hòa Bắc, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Sơn Điền, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Xã Gia Bắc, Huyện Di Linh, Tỉnh Lâm Đồng",3
"Thị trấn Lộc Thắng, Huyện Bảo Lâm, Tỉnh Lâm Đồng",3
"Xã Lộc Bảo, Huyện Bảo Lâm, Tỉnh Lâm Đồng",3
"Xã Lộc Lâm, Huyện Bảo Lâm, Tỉnh Lâm Đồng",3
"Xã Lộc Phú, Huyện Bảo Lâm, Tỉnh Lâm Đồng",3
"Xã Lộc Bắc, Huyện Bảo Lâm, Tỉnh Lâm Đồng",3
"Xã B' Lá, Huyện Bảo Lâm, Tỉnh Lâm Đồng",3
"Xã Lộc Ngãi, Huyện Bảo Lâm, Tỉnh Lâm Đồng",3
"Xã Lộc Quảng, Huyện Bảo Lâm, Tỉnh Lâm Đồng",3
"Xã Lộc Tân, Huyện Bảo Lâm, Tỉnh Lâm Đồng",3
"Xã Lộc Đức, Huyện Bảo Lâm, Tỉnh Lâm Đồng",3
"Xã Lộc An, Huyện Bảo Lâm, Tỉnh Lâm Đồng",3
"Xã Tân Lạc, Huyện Bảo Lâm, Tỉnh Lâm Đồng",3
"Xã Lộc Thành, Huyện Bảo Lâm, Tỉnh Lâm Đồng",3
"Xã Lộc Nam, Huyện Bảo Lâm, Tỉnh Lâm Đồng",3
"Thị trấn Đạ M'ri, Huyện Đạ Huoai, Tỉnh Lâm Đồng",3
"Thị trấn Ma Đa Guôi, Huyện Đạ Huoai, Tỉnh Lâm Đồng",3
"Xã Hà Lâm, Huyện Đạ Huoai, Tỉnh Lâm Đồng",3
"Xã Đạ Tồn, Huyện Đạ Huoai, Tỉnh Lâm Đồng",3
"Xã Đạ Oai, Huyện Đạ Huoai, Tỉnh Lâm Đồng",3
"Xã Đạ Ploa, Huyện Đạ Huoai, Tỉnh Lâm Đồng",3
"Xã Ma Đa Guôi, Huyện Đạ Huoai, Tỉnh Lâm Đồng",3
"Xã Đoàn Kết, Huyện Đạ Huoai, Tỉnh Lâm Đồng",3
"Xã Phước Lộc, Huyện Đạ Huoai, Tỉnh Lâm Đồng",3
"Thị trấn Đạ Tẻh, Huyện Đạ Tẻh, Tỉnh Lâm Đồng",3
"Xã An Nhơn, Huyện Đạ Tẻh, Tỉnh Lâm Đồng",3
"Xã Quốc Oai, Huyện Đạ Tẻh, Tỉnh Lâm Đồng",3
"Xã Mỹ Đức, Huyện Đạ Tẻh, Tỉnh Lâm Đồng",3
"Xã Quảng Trị, Huyện Đạ Tẻh, Tỉnh Lâm Đồng",3
"Xã Đạ Lây, Huyện Đạ Tẻh, Tỉnh Lâm Đồng",3
"Xã Triệu Hải, Huyện Đạ Tẻh, Tỉnh Lâm Đồng",3
"Xã Đạ Kho, Huyện Đạ Tẻh, Tỉnh Lâm Đồng",3
"Xã Đạ Pal, Huyện Đạ Tẻh, Tỉnh Lâm Đồng",3
"Thị trấn Cát Tiên, Huyện Cát Tiên, Tỉnh Lâm Đồng",3
"Xã Tiên Hoàng, Huyện Cát Tiên, Tỉnh Lâm Đồng",3
"Xã Phước Cát 2, Huyện Cát Tiên, Tỉnh Lâm Đồng",3
"Xã Gia Viễn, Huyện Cát Tiên, Tỉnh Lâm Đồng",3
"Xã Nam Ninh, Huyện Cát Tiên, Tỉnh Lâm Đồng",3
"Thị trấn Phước Cát , Huyện Cát Tiên, Tỉnh Lâm Đồng",3
"Xã Đức Phổ, Huyện Cát Tiên, Tỉnh Lâm Đồng",3
"Xã Quảng Ngãi, Huyện Cát Tiên, Tỉnh Lâm Đồng",3
"Xã Đồng Nai Thượng, Huyện Cát Tiên, Tỉnh Lâm Đồng",3
"Phường Thác Mơ, Thị xã Phước Long, Tỉnh Bình Phước",3
"Phường Long Thủy, Thị xã Phước Long, Tỉnh Bình Phước",3
"Phường Phước Bình, Thị xã Phước Long, Tỉnh Bình Phước",3
"Phường Long Phước, Thị xã Phước Long, Tỉnh Bình Phước",3
"Phường Sơn Giang, Thị xã Phước Long, Tỉnh Bình Phước",3
"Xã Long Giang, Thị xã Phước Long, Tỉnh Bình Phước",3
"Xã Phước Tín, Thị xã Phước Long, Tỉnh Bình Phước",3
"Phường Tân Phú, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
"Phường Tân Đồng, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
"Phường Tân Bình, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
"Phường Tân Xuân, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
"Phường Tân Thiện, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
"Xã Tân Thành, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
"Phường Tiến Thành, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
"Xã Tiến Hưng, Thành phố Đồng Xoài, Tỉnh Bình Phước",3
"Phường Hưng Chiến, Thị xã Bình Long, Tỉnh Bình Phước",3
"Phường An Lộc, Thị xã Bình Long, Tỉnh Bình Phước",3
"Phường Phú Thịnh, Thị xã Bình Long, Tỉnh Bình Phước",3
"Phường Phú Đức, Thị xã Bình Long, Tỉnh Bình Phước",3
"Xã Thanh Lương, Thị xã Bình Long, Tỉnh Bình Phước",3
"Xã Thanh Phú, Thị xã Bình Long, Tỉnh Bình Phước",3
"Xã Bù Gia Mập, Huyện Bù Gia Mập, Tỉnh Bình Phước",3
"Xã Đak Ơ, Huyện Bù Gia Mập, Tỉnh Bình Phước",3
"Xã Đức Hạnh, Huyện Bù Gia Mập, Tỉnh Bình Phước",3
"Xã Phú Văn, Huyện Bù Gia Mập, Tỉnh Bình Phước",3
"Xã Đa Kia, Huyện Bù Gia Mập, Tỉnh Bình Phước",3
"Xã Phước Minh, Huyện Bù Gia Mập, Tỉnh Bình Phước",3
"Xã Bình Thắng, Huyện Bù Gia Mập, Tỉnh Bình Phước",3
"Xã Phú Nghĩa, Huyện Bù Gia Mập, Tỉnh Bình Phước",3
"Thị trấn Lộc Ninh, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc Hòa, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc An, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc Tấn, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc Thạnh, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc Hiệp, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc Thiện, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc Thuận, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc Quang, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc Phú, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc Thành, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc Thái, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc Điền, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc Hưng, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc Thịnh, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Xã Lộc Khánh, Huyện Lộc Ninh, Tỉnh Bình Phước",3
"Thị trấn Thanh Bình, Huyện Bù Đốp, Tỉnh Bình Phước",3
"Xã Hưng Phước, Huyện Bù Đốp, Tỉnh Bình Phước",3
"Xã Phước Thiện, Huyện Bù Đốp, Tỉnh Bình Phước",3
"Xã Thiện Hưng, Huyện Bù Đốp, Tỉnh Bình Phước",3
"Xã Thanh Hòa, Huyện Bù Đốp, Tỉnh Bình Phước",3
"Xã Tân Thành, Huyện Bù Đốp, Tỉnh Bình Phước",3
"Xã Tân Tiến, Huyện Bù Đốp, Tỉnh Bình Phước",3
"Xã Thanh An, Huyện Hớn Quản, Tỉnh Bình Phước",3
"Xã An Khương, Huyện Hớn Quản, Tỉnh Bình Phước",3
"Xã An Phú, Huyện Hớn Quản, Tỉnh Bình Phước",3
"Xã Tân Lợi, Huyện Hớn Quản, Tỉnh Bình Phước",3
"Xã Tân Hưng, Huyện Hớn Quản, Tỉnh Bình Phước",3
"Xã Minh Đức, Huyện Hớn Quản, Tỉnh Bình Phước",3
"Xã Minh Tâm, Huyện Hớn Quản, Tỉnh Bình Phước",3
"Xã Phước An, Huyện Hớn Quản, Tỉnh Bình Phước",3
"Xã Thanh Bình, Huyện Hớn Quản, Tỉnh Bình Phước",3
"Thị trấn Tân Khai, Huyện Hớn Quản, Tỉnh Bình Phước",3
"Xã Đồng Nơ, Huyện Hớn Quản, Tỉnh Bình Phước",3
"Xã Tân Hiệp, Huyện Hớn Quản, Tỉnh Bình Phước",3
"Xã Tân Quan, Huyện Hớn Quản, Tỉnh Bình Phước",3
"Thị trấn Tân Phú, Huyện Đồng Phú, Tỉnh Bình Phước",3
"Xã Thuận Lợi, Huyện Đồng Phú, Tỉnh Bình Phước",3
"Xã Đồng Tâm, Huyện Đồng Phú, Tỉnh Bình Phước",3
"Xã Tân Phước, Huyện Đồng Phú, Tỉnh Bình Phước",3
"Xã Tân Hưng, Huyện Đồng Phú, Tỉnh Bình Phước",3
"Xã Tân Lợi, Huyện Đồng Phú, Tỉnh Bình Phước",3
"Xã Tân Lập, Huyện Đồng Phú, Tỉnh Bình Phước",3
"Xã Tân Hòa, Huyện Đồng Phú, Tỉnh Bình Phước",3
"Xã Thuận Phú, Huyện Đồng Phú, Tỉnh Bình Phước",3
"Xã Đồng Tiến, Huyện Đồng Phú, Tỉnh Bình Phước",3
"Xã Tân Tiến, Huyện Đồng Phú, Tỉnh Bình Phước",3
"Thị trấn Đức Phong, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Đường 10, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Đak Nhau, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Phú Sơn, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Thọ Sơn, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Bình Minh, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Bom Bo, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Minh Hưng, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Đoàn Kết, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Đồng Nai, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Đức Liễu, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Thống Nhất, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Nghĩa Trung, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Nghĩa Bình, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Đăng Hà, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Xã Phước Sơn, Huyện Bù Đăng, Tỉnh Bình Phước",3
"Thị trấn Chơn Thành, Huyện Chơn Thành, Tỉnh Bình Phước",3
"Xã Thành Tâm, Huyện Chơn Thành, Tỉnh Bình Phước",3
"Xã Minh Lập, Huyện Chơn Thành, Tỉnh Bình Phước",3
"Xã Quang Minh, Huyện Chơn Thành, Tỉnh Bình Phước",3
"Xã Minh Hưng, Huyện Chơn Thành, Tỉnh Bình Phước",3
"Xã Minh Long, Huyện Chơn Thành, Tỉnh Bình Phước",3
"Xã Minh Thành, Huyện Chơn Thành, Tỉnh Bình Phước",3
"Xã Nha Bích, Huyện Chơn Thành, Tỉnh Bình Phước",3
"Xã Minh Thắng, Huyện Chơn Thành, Tỉnh Bình Phước",3
"Xã Long Bình, Huyện Phú Riềng, Tỉnh Bình Phước",3
"Xã Bình Tân, Huyện Phú Riềng, Tỉnh Bình Phước",3
"Xã Bình Sơn, Huyện Phú Riềng, Tỉnh Bình Phước",3
"Xã Long Hưng, Huyện Phú Riềng, Tỉnh Bình Phước",3
"Xã Phước Tân, Huyện Phú Riềng, Tỉnh Bình Phước",3
"Xã Bù Nho, Huyện Phú Riềng, Tỉnh Bình Phước",3
"Xã Long Hà, Huyện Phú Riềng, Tỉnh Bình Phước",3
"Xã Long Tân, Huyện Phú Riềng, Tỉnh Bình Phước",3
"Xã Phú Trung, Huyện Phú Riềng, Tỉnh Bình Phước",3
"Xã Phú Riềng, Huyện Phú Riềng, Tỉnh Bình Phước",3
"Phường 1, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
"Phường 3, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
"Phường 4, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
"Phường Hiệp Ninh, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
"Phường 2, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
"Xã Thạnh Tân, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
"Xã Tân Bình, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
"Xã Bình Minh, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
"Phường Ninh Sơn, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
"Phường Ninh Thạnh, Thành phố Tây Ninh, Tỉnh Tây Ninh",3
"Thị trấn Tân Biên, Huyện Tân Biên, Tỉnh Tây Ninh",3
"Xã Tân Lập, Huyện Tân Biên, Tỉnh Tây Ninh",3
"Xã Thạnh Bắc, Huyện Tân Biên, Tỉnh Tây Ninh",3
"Xã Tân Bình, Huyện Tân Biên, Tỉnh Tây Ninh",3
"Xã Thạnh Bình, Huyện Tân Biên, Tỉnh Tây Ninh",3
"Xã Thạnh Tây, Huyện Tân Biên, Tỉnh Tây Ninh",3
"Xã Hòa Hiệp, Huyện Tân Biên, Tỉnh Tây Ninh",3
"Xã Tân Phong, Huyện Tân Biên, Tỉnh Tây Ninh",3
"Xã Mỏ Công, Huyện Tân Biên, Tỉnh Tây Ninh",3
"Xã Trà Vong, Huyện Tân Biên, Tỉnh Tây Ninh",3
"Thị trấn Tân Châu, Huyện Tân Châu, Tỉnh Tây Ninh",3
"Xã Tân Hà, Huyện Tân Châu, Tỉnh Tây Ninh",3
"Xã Tân Đông, Huyện Tân Châu, Tỉnh Tây Ninh",3
"Xã Tân Hội, Huyện Tân Châu, Tỉnh Tây Ninh",3
"Xã Tân Hòa, Huyện Tân Châu, Tỉnh Tây Ninh",3
"Xã Suối Ngô, Huyện Tân Châu, Tỉnh Tây Ninh",3
"Xã Suối Dây, Huyện Tân Châu, Tỉnh Tây Ninh",3
"Xã Tân Hiệp, Huyện Tân Châu, Tỉnh Tây Ninh",3
"Xã Thạnh Đông, Huyện Tân Châu, Tỉnh Tây Ninh",3
"Xã Tân Thành, Huyện Tân Châu, Tỉnh Tây Ninh",3
"Xã Tân Phú, Huyện Tân Châu, Tỉnh Tây Ninh",3
"Xã Tân Hưng, Huyện Tân Châu, Tỉnh Tây Ninh",3
"Thị trấn Dương Minh Châu, Huyện Dương Minh Châu, Tỉnh Tây Ninh",3
"Xã Suối Đá, Huyện Dương Minh Châu, Tỉnh Tây Ninh",3
"Xã Phan, Huyện Dương Minh Châu, Tỉnh Tây Ninh",3
"Xã Phước Ninh, Huyện Dương Minh Châu, Tỉnh Tây Ninh",3
"Xã Phước Minh, Huyện Dương Minh Châu, Tỉnh Tây Ninh",3
"Xã Bàu Năng, Huyện Dương Minh Châu, Tỉnh Tây Ninh",3
"Xã Chà Là, Huyện Dương Minh Châu, Tỉnh Tây Ninh",3
"Xã Cầu Khởi, Huyện Dương Minh Châu, Tỉnh Tây Ninh",3
"Xã Bến Củi, Huyện Dương Minh Châu, Tỉnh Tây Ninh",3
"Xã Lộc Ninh, Huyện Dương Minh Châu, Tỉnh Tây Ninh",3
"Xã Truông Mít, Huyện Dương Minh Châu, Tỉnh Tây Ninh",3
"Thị trấn Châu Thành, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Xã Hảo Đước, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Xã Phước Vinh, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Xã Đồng Khởi, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Xã Thái Bình, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Xã An Cơ, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Xã Biên Giới, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Xã Hòa Thạnh, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Xã Trí Bình, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Xã Hòa Hội, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Xã An Bình, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Xã Thanh Điền, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Xã Thành Long, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Xã Ninh Điền, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Xã Long Vĩnh, Huyện Châu Thành, Tỉnh Tây Ninh",3
"Phường Long Hoa, Thị xã Hòa Thành, Tỉnh Tây Ninh",3
"Phường Hiệp Tân, Thị xã Hòa Thành, Tỉnh Tây Ninh",3
"Phường Long Thành Bắc, Thị xã Hòa Thành, Tỉnh Tây Ninh",3
"Xã Trường Hòa, Thị xã Hòa Thành, Tỉnh Tây Ninh",3
"Xã Trường Đông, Thị xã Hòa Thành, Tỉnh Tây Ninh",3
"Phường Long Thành Trung, Thị xã Hòa Thành, Tỉnh Tây Ninh",3
"Xã Trường Tây, Thị xã Hòa Thành, Tỉnh Tây Ninh",3
"Xã Long Thành Nam, Thị xã Hòa Thành, Tỉnh Tây Ninh",3
"Thị trấn Gò Dầu, Huyện Gò Dầu, Tỉnh Tây Ninh",3
"Xã Thạnh Đức, Huyện Gò Dầu, Tỉnh Tây Ninh",3
"Xã Cẩm Giang, Huyện Gò Dầu, Tỉnh Tây Ninh",3
"Xã Hiệp Thạnh, Huyện Gò Dầu, Tỉnh Tây Ninh",3
"Xã Bàu Đồn, Huyện Gò Dầu, Tỉnh Tây Ninh",3
"Xã Phước Thạnh, Huyện Gò Dầu, Tỉnh Tây Ninh",3
"Xã Phước Đông, Huyện Gò Dầu, Tỉnh Tây Ninh",3
"Xã Phước Trạch, Huyện Gò Dầu, Tỉnh Tây Ninh",3
"Xã Thanh Phước, Huyện Gò Dầu, Tỉnh Tây Ninh",3
"Thị trấn Bến Cầu, Huyện Bến Cầu, Tỉnh Tây Ninh",3
"Xã Long Chữ, Huyện Bến Cầu, Tỉnh Tây Ninh",3
"Xã Long Phước, Huyện Bến Cầu, Tỉnh Tây Ninh",3
"Xã Long Giang, Huyện Bến Cầu, Tỉnh Tây Ninh",3
"Xã Tiên Thuận, Huyện Bến Cầu, Tỉnh Tây Ninh",3
"Xã Long Khánh, Huyện Bến Cầu, Tỉnh Tây Ninh",3
